,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change,jdate
1640,2013-05-05,151,3,99,3,1308348,100000,946002,462346,4340094133,341618140,3106532167,1575180106,3317.232214212121,3283.8536990408056,3416.1814,3406.929239141249,362346.0,1392-02-15
1639,2013-05-06,62,1,62,0,403358,60000,463358,0,1286166793,189480000,1475646793,0,3188.6482801878237,3184.6796494287355,3158.0,,-60000.0,1392-02-16
1638,2013-05-07,83,0,46,0,688052,0,688052,0,2086647641,0,2086647641,0,3032.6888679925355,3032.6888679925355,,,0.0,1392-02-17
1637,2013-05-08,35,1,32,1,176660,21035,122695,75000,518827741,61870591,362200532,218497800,2936.871623457489,2952.0398712253964,2941.3164250059426,2913.304,53965.0,1392-02-18
1636,2013-05-11,16,0,17,0,94020,0,94020,0,287905960,0,287905960,0,3062.177834503297,3062.177834503297,,,0.0,1392-02-21
1635,2013-06-29,1,0,5,0,20516,0,20516,0,75765588,0,75765588,0,3693.0,3693.0,,,0.0,1392-04-08
1634,2013-06-30,1,0,5,0,4740,0,4740,0,18376980,0,18376980,0,3877.0,3877.0,,,0.0,1392-04-09
1633,2013-07-01,1,0,5,0,9752,0,9752,0,39690640,0,39690640,0,4070.0,4070.0,,,0.0,1392-04-10
1632,2013-07-02,5,0,17,0,21894,0,21894,0,93553062,0,93553062,0,4273.0,4273.0,,,0.0,1392-04-11
1631,2013-07-03,112,0,23,1,1293026,0,293026,1000000,5800514636,0,1314514636,4486000000,4486.0,4486.0,,4486.0,1000000.0,1392-04-12
1630,2013-07-06,12,1,4,1,78086,1000,10009,69077,367785060,4710000,47142390,325352670,4710.0,4710.0,4710.0,4710.0,68077.0,1392-04-15
1629,2013-07-07,56,1,26,1,371698,23855,195553,200000,1838046610,117962975,967009585,989000000,4945.0,4945.0,4945.0,4945.0,176145.0,1392-04-16
1628,2013-07-08,11,1,15,2,113471,10000,119971,3500,589141432,51920000,622889432,18172000,5192.0,5192.0,5192.0,5192.0,-6500.0,1392-04-17
1627,2013-07-09,263,1,150,2,2504074,250000,2077016,677058,13647360527,1362750000,11319682826,3690427701,5450.062788479893,5449.973821097189,5451.0,5450.681774678093,427058.0,1392-04-18
1626,2013-07-10,205,2,204,2,1626726,424561,1991287,60000,8594289239,2251578939,10535187929,310680249,5283.181825949791,5290.642649201245,5303.310805749939,5178.00415,-364561.0,1392-04-19
1625,2013-07-13,60,0,41,0,294052,0,294052,0,1486279027,0,1486279027,0,5054.476851033151,5054.476851033151,,,0.0,1392-04-22
1624,2013-07-14,85,0,106,1,622968,0,611847,11121,3033125978,0,2978253808,54872170,4868.831108499955,4867.64470202518,,4934.103947486737,11121.0,1392-04-23
1623,2013-07-15,43,0,54,0,342475,0,342475,0,1741126348,0,1741126348,0,5083.951669464925,5083.951669464925,,,0.0,1392-04-24
1622,2013-07-16,174,1,108,1,1424306,1960000,3334306,50000,7598145374,10462480000,17794185374,266440000,5334.629899754687,5336.698363617496,5338.0,5328.8,-1910000.0,1392-04-25
1621,2013-07-17,110,2,109,0,599575,119441,719016,0,3313086430,664737520,3977823950,0,5525.724771713297,5532.316318412943,5565.404844232718,,-119441.0,1392-04-26
1620,2013-07-20,92,0,76,0,399561,0,399561,0,2144277793,0,2144277793,0,5366.584308778884,5366.584308778884,,,0.0,1392-04-29
1619,2013-07-21,82,1,56,1,492700,60000,547700,5000,2532951281,306000000,2813456281,25495000,5140.960586563832,5136.8564560891,5100.0,5099.0,-55000.0,1392-04-30
1618,2013-07-22,55,1,66,0,408346,46550,454896,0,2095394807,232796550,2328191357,0,5131.419940442664,5118.073926787662,5001.0,,-46550.0,1392-04-31
1617,2013-07-23,29,1,44,0,188850,10000,198850,0,1014072852,53405181,1067478033,0,5369.726513105639,5368.2576464671865,5340.5181,,-10000.0,1392-05-01
1616,2013-07-24,64,1,54,1,398067,30477,398544,30000,2134261862,165532246,2136660190,163133918,5361.56441503566,5361.165116022321,5431.382550775995,5437.7972666666665,-477.0,1392-05-02
1615,2013-07-27,117,1,127,1,802009,130873,928373,4509,4441161180,729709886,5145625175,25245891,5537.545314329391,5542.626912889539,5575.70993253001,5599.0,-126364.0,1392-05-05
1614,2013-07-28,106,1,112,2,1190750,11500,1043659,158591,6869093566,64484401,6025669427,907908540,5768.711791727903,5773.599831937443,5607.339217391304,5724.842771657913,147091.0,1392-05-06
1613,2013-07-29,37,0,26,0,221360,0,221360,0,1340334800,0,1340334800,0,6055.0,6055.0,,,0.0,1392-05-07
1612,2013-07-31,176,1,94,0,987032,30000,1017032,0,6256447540,190710000,6447157540,0,6338.647115797664,6339.188481778351,6357.0,,-30000.0,1392-05-09
1611,2013-08-03,146,1,118,0,763521,150000,913521,0,4889857395,997500000,5887357395,0,6404.352198564283,6444.687527708723,6650.0,,-150000.0,1392-05-12
1610,2013-08-04,113,0,80,1,663583,0,623583,40000,4081861458,0,3836050895,245810563,6151.244769682165,6151.6284039173615,,6145.264075,40000.0,1392-05-13
1609,2013-08-05,55,0,54,0,363055,0,363055,0,2191166060,0,2191166060,0,6035.355689909243,6035.355689909243,,,0.0,1392-05-14
1608,2013-08-06,27,1,61,0,223718,20000,243718,0,1400538587,126037370,1526575957,0,6260.285658731081,6263.698032151913,6301.8685,,-20000.0,1392-05-15
1607,2013-08-07,102,2,82,0,431086,61500,492586,0,2778059470,399990841,3178050311,0,6444.327744347996,6451.767429443793,6503.916113821138,,-61500.0,1392-05-16
1606,2013-08-11,72,0,57,0,313822,0,313822,0,1953491678,0,1953491678,0,6224.839807279286,6224.839807279286,,,0.0,1392-05-20
1605,2013-08-12,40,0,49,0,249141,0,249141,0,1536841425,0,1536841425,0,6168.560875167074,6168.560875167074,,,0.0,1392-05-21
1604,2013-08-13,69,1,60,0,569565,150000,719565,0,3460569939,919320000,4379889939,0,6075.812135577151,6086.857947509954,6128.8,,-150000.0,1392-05-22
1603,2013-08-14,94,1,46,1,355609,30000,375609,10000,2149426529,180010000,2269303039,60133490,6044.353570916372,6041.66310977639,6000.333333333333,6013.349,-20000.0,1392-05-23
1602,2013-08-17,78,0,57,0,356150,0,356150,0,2148389848,0,2148389848,0,6032.26126070476,6032.26126070476,,,0.0,1392-05-26
1601,2013-08-18,77,1,58,0,404766,10000,414766,0,2348423888,58900000,2407323888,0,5801.92972729923,5804.053099820139,5890.0,,-10000.0,1392-05-27
1600,2013-08-19,25,1,43,0,200660,20000,220660,0,1212959129,121880000,1334839129,0,6044.847647762384,6049.3026783286505,6094.0,,-20000.0,1392-05-28
1599,2013-08-20,94,0,42,1,697712,0,397712,300000,4165203009,0,2408427028,1756775981,5969.802739525764,6055.706209518446,,5855.919936666666,300000.0,1392-05-29
1598,2013-08-21,73,2,100,0,408824,14899,423723,0,2513570410,91145406,2604715816,0,6148.294645128466,6147.213665531491,6117.551916235989,,-14899.0,1392-05-30
1597,2013-08-24,70,1,83,0,487537,143281,630818,0,3024414608,890639985,3915054593,0,6203.456574577929,6206.314012916562,6216.036913477712,,-143281.0,1392-06-02
1596,2013-08-25,82,0,125,3,1053537,0,963537,90000,6850415778,0,6264820778,585595000,6502.30203400545,6501.899540962101,,6506.611111111111,90000.0,1392-06-03
1595,2013-08-26,214,5,138,3,2948401,515819,2940365,523855,20116267119,3521407811,20065921824,3571753106,6822.7717732425135,6824.29624349358,6826.828424311629,6818.209439635014,8036.0,1392-06-04
1594,2013-08-27,245,4,161,0,1560583,404535,1965118,0,10694204497,2765122442,13459326939,0,6852.698316590659,6849.1189531621,6835.310769154708,,-404535.0,1392-06-05
1593,2013-08-28,14,0,9,0,43328,0,43328,0,281935296,0,281935296,0,6507.0,6507.0,,,0.0,1392-06-06
1592,2013-08-31,129,1,102,0,1158790,20000,1178790,0,7243074641,123776008,7366850649,0,6250.549833015473,6249.5021581452165,6188.8004,,-20000.0,1392-06-09
1591,2013-09-01,87,1,71,0,443780,5000,448780,0,2822909020,31200000,2854109020,0,6361.055072333138,6359.706359463435,6240.0,,-5000.0,1392-06-10
1590,2013-09-03,87,1,24,0,391234,20000,411234,0,2371623746,120840000,2492463746,0,6061.906035773987,6060.937923420729,6042.0,,-20000.0,1392-06-12
1589,2013-09-04,22,0,6,0,41662,0,41662,0,239889796,0,239889796,0,5758.0,5758.0,,,0.0,1392-06-13
1588,2013-09-07,76,2,105,0,813648,116017,929665,0,4453340106,635444867,5088784973,0,5473.300623857,5473.783538156217,5477.170302628063,,-116017.0,1392-06-16
1587,2013-09-08,60,1,34,0,251361,29398,280759,0,1393822843,166913152,1560735995,0,5545.10382676708,5558.988296011882,5677.704333628138,,-29398.0,1392-06-17
1586,2013-09-09,60,2,62,0,206576,81500,288076,0,1199803523,473384090,1673187613,0,5808.04896502982,5808.1465064774575,5808.393742331288,,-81500.0,1392-06-18
1585,2013-09-10,19,2,29,0,88979,41500,130479,0,537526078,253067000,790593078,0,6041.044268872431,6059.159542914952,6098.0,,-41500.0,1392-06-19
1584,2013-09-11,86,1,89,1,1268318,104897,1368316,4899,8042828614,667244920,8679307814,30765720,6341.334439785606,6343.05804653311,6360.953316110089,6280.0,-99998.0,1392-06-20
1583,2013-09-14,74,0,54,1,337199,0,290954,46245,2176316177,0,1879820252,296495925,6454.100329479032,6460.884717171786,,6411.4158287382415,46245.0,1392-06-23
1582,2013-09-15,56,1,55,1,343841,65000,345086,63755,2182590410,412524399,2189426599,405688210,6347.673517701496,6344.582506969277,6346.529215384616,6363.237549996079,-1245.0,1392-06-24
1581,2013-09-16,50,1,37,1,183037,10000,110577,82460,1132430244,61576600,684636032,509370812,6186.892508072138,6191.486764878772,6157.66,6177.186660198884,72460.0,1392-06-25
1580,2013-09-17,55,1,45,2,222052,40000,249164,12888,1382443697,246040000,1548168407,80315290,6225.765572928864,6213.451409513413,6151.0,6231.788485412787,-27112.0,1392-06-26
1579,2013-09-18,36,1,68,0,205293,40000,245293,0,1299595732,259501979,1559097711,0,6330.443473474497,6356.06279429091,6487.549475,,-40000.0,1392-06-27
1578,2013-09-21,56,1,42,2,138843,63729,189572,13000,883617894,406659159,1208277053,82000000,6364.1515524729375,6373.710532146098,6381.06919926564,6307.692307692308,-50729.0,1392-06-30
1577,2013-09-22,82,4,95,3,811736,114437,895567,30606,5027408788,716857463,5552528425,191737826,6193.403751958765,6200.014543858807,6264.210552531087,6264.713650918121,-83831.0,1392-06-31
1576,2013-09-23,6,0,31,0,97940,0,97940,0,637785280,0,637785280,0,6512.0,6512.0,,,0.0,1392-07-01
1575,2013-10-20,213,4,207,6,1713568,137120,1448088,402600,14630144225,1195663657,12419589119,3406218763,8537.825300775925,8576.543082326489,8719.83413798133,8460.55331097864,265480.0,1392-07-28
1574,2013-10-21,187,0,129,2,756543,0,570938,185605,6284110678,0,4748129905,1535980773,8306.349643047388,8316.366934763495,,8275.535535141833,185605.0,1392-07-29
1573,2013-10-22,82,1,89,1,368709,25000,380322,13387,2916994531,197275000,3008498844,105770687,7911.3732808258,7910.39919857384,7891.0,7901.0,-11613.0,1392-07-30
1572,2013-10-23,146,2,125,0,730559,10000,740559,0,5602060539,78102000,5680162539,0,7668.183595027917,7670.101287000765,7810.2,,-10000.0,1392-08-01
1571,2013-10-26,61,0,49,2,576379,0,546379,30000,4635356050,0,4393791050,241565000,8042.201485480908,8041.6543278566705,,8052.166666666667,30000.0,1392-08-04
1570,2013-10-27,88,0,118,1,526811,0,521811,5000,4342440371,0,4300940371,41500000,8242.880978187623,8242.333662954594,,8300.0,5000.0,1392-08-05
1569,2013-10-28,100,0,54,0,346683,0,346683,0,2779044113,0,2779044113,0,8016.095721451586,8016.095721451586,,,0.0,1392-08-06
1568,2013-10-29,54,0,35,0,190939,0,190939,0,1509469854,0,1509469854,0,7905.508324648186,7905.508324648186,,,0.0,1392-08-07
1567,2013-10-30,51,0,74,0,342751,0,342751,0,2741291287,0,2741291287,0,7997.908939725923,7997.908939725923,,,0.0,1392-08-08
1566,2013-11-02,43,0,36,0,140576,0,140576,0,1103596527,0,1103596527,0,7850.532999943091,7850.532999943091,,,0.0,1392-08-11
1565,2013-11-03,56,0,37,0,184021,0,184021,0,1407990294,0,1407990294,0,7651.247922791421,7651.247922791421,,,0.0,1392-08-12
1564,2013-11-04,61,0,50,0,184928,0,184928,0,1393174460,0,1393174460,0,7533.604754282748,7533.604754282748,,,0.0,1392-08-13
1563,2013-11-05,41,1,64,1,247332,120000,337332,30000,1933105973,944030350,2647523568,229612755,7815.834477544353,7848.421045142471,7866.919583333333,7653.7585,-90000.0,1392-08-14
1562,2013-11-06,46,1,35,0,168300,100000,268300,0,1327536885,787525214,2115062099,0,7887.919696969697,7883.198281774134,7875.25214,,-100000.0,1392-08-15
1561,2013-11-09,59,0,32,0,197020,0,197020,0,1528580532,0,1528580532,0,7758.504375190336,7758.504375190336,,,0.0,1392-08-18
1560,2013-11-10,64,0,30,0,345567,0,345567,0,2595089528,0,2595089528,0,7509.656674393099,7509.656674393099,,,0.0,1392-08-19
1559,2013-11-11,47,0,42,0,176562,0,176562,0,1363598904,0,1363598904,0,7723.05991096612,7723.05991096612,,,0.0,1392-08-20
1558,2013-11-12,39,1,44,0,168082,50000,218082,0,1292616118,389193527,1681809645,0,7690.389916826311,7711.822364981979,7783.87054,,-50000.0,1392-08-21
1557,2013-11-16,42,0,73,0,409261,0,409261,0,3297223741,0,3297223741,0,8056.530529417658,8056.530529417658,,,0.0,1392-08-25
1556,2013-11-17,53,3,121,1,496374,210000,686374,20000,4060234978,1751810186,5646245164,165800000,8179.789791568454,8226.193247413217,8341.953266666667,8290.0,-190000.0,1392-08-26
1555,2013-11-18,94,2,109,2,586632,510920,494535,603017,5051386611,4406616015,4252151681,5205850945,8610.826908521867,8598.282590716532,8624.864978861662,8633.008596772563,92097.0,1392-08-27
1554,2013-11-19,25,1,68,3,357639,129080,323719,163000,3227692963,1167611478,2921360441,1473944000,9025.002762562248,9024.371263348768,9045.642066935234,9042.601226993866,33920.0,1392-08-28
1553,2013-11-20,107,1,73,4,432095,3000,359417,75678,3865237109,26294000,3220217496,671313613,8945.34097594279,8959.55810660041,8764.666666666666,8870.657430164645,72678.0,1392-08-29
1552,2013-11-23,99,1,63,1,438919,50000,453308,35611,3833610700,435039854,3951712654,316937900,8734.209956734614,8717.500361784923,8700.79708,8900.0,-14389.0,1392-09-02
1551,2013-11-24,95,0,103,1,627757,0,622757,5000,5661597744,0,5616046744,45551000,9018.772779913246,9018.03872778628,,9110.2,5000.0,1392-09-03
1550,2013-11-25,127,1,105,3,1172303,5000,1058547,118756,10853574787,44783000,9806294508,1092063279,9258.335760464655,9263.919795719985,8956.6,9195.857716662736,113756.0,1392-09-04
1549,2013-11-26,108,1,52,0,402881,10000,412881,0,3566115478,87950000,3654065478,0,8851.535510485726,8850.16621738467,8795.0,,-10000.0,1392-09-05
1548,2013-11-27,118,0,45,1,430516,0,340516,90000,3660960998,0,2890200036,770760962,8503.658395971346,8487.706997615383,,8564.01068888889,90000.0,1392-09-06
1547,2013-11-30,90,1,62,0,283152,5000,288152,0,2401968217,43100000,2445068217,0,8482.963980476918,8485.341823065604,8620.0,,-5000.0,1392-09-09
1546,2013-12-01,110,0,63,1,614976,0,594976,20000,5188160195,0,5014114447,174045748,8436.362061283693,8427.423033870275,,8702.2874,20000.0,1392-09-10
1545,2013-12-02,47,0,46,0,233540,0,233540,0,1957416005,0,1957416005,0,8381.502119551255,8381.502119551255,,,0.0,1392-09-11
1544,2013-12-03,62,0,62,0,345259,0,345259,0,2925732516,0,2925732516,0,8474.022446916662,8474.022446916662,,,0.0,1392-09-12
1543,2013-12-04,33,1,41,0,121890,250,122140,0,1045516313,2150000,1047666313,0,8577.539691525146,8577.58566399214,8600.0,,-250.0,1392-09-13
1542,2013-12-07,94,1,152,1,579198,410000,921185,68013,5189542767,3692101730,8269180419,612464078,8959.876876301369,8976.677235300183,9005.126170731708,9005.10311264023,-341987.0,1392-09-16
1541,2013-12-08,62,1,69,1,315721,20000,325721,10000,2823349914,180972700,2914292303,90030311,8942.547103296898,8947.204211579849,9048.635,9003.0311,-10000.0,1392-09-17
1540,2013-12-09,59,1,45,0,170211,27500,197711,0,1495795211,246309610,1742104821,0,8787.888038963405,8811.370237366662,8956.71309090909,,-27500.0,1392-09-18
1539,2013-12-10,39,0,66,1,265697,0,255697,10000,2381519715,0,2291514165,90005550,8963.291700696658,8961.834378189811,,9000.555,10000.0,1392-09-19
1538,2013-12-11,56,1,32,1,256909,2500,246897,12512,2277722147,21757500,2186867645,112612002,8865.871366904235,8857.408737246706,8703.0,9000.319852941177,10012.0,1392-09-20
1537,2013-12-14,70,1,60,2,218785,1000,216785,3000,1907243182,8500000,1889536182,26207000,8717.431185867405,8716.175851650252,8500.0,8735.666666666666,2000.0,1392-09-23
1536,2013-12-15,78,0,138,3,595875,0,452875,143000,5339099469,0,4073547705,1265551764,8960.099801132788,8994.861065415402,,8850.012335664336,143000.0,1392-09-24
1535,2013-12-16,117,0,34,2,452417,0,162417,290000,4019664590,0,1476151025,2543513565,8884.86637327952,9088.64850970034,,8770.736431034482,290000.0,1392-09-25
1534,2013-12-17,42,0,28,1,153908,0,133908,20000,1358246221,0,1178671581,179574640,8825.052765288354,8802.099807330405,,8978.732,20000.0,1392-09-26
1533,2013-12-18,44,0,45,0,241041,0,241041,0,2114067893,0,2114067893,0,8770.573856729769,8770.573856729769,,,0.0,1392-09-27
1532,2013-12-21,77,0,41,0,166740,0,166740,0,1433802991,0,1433802991,0,8599.034370876814,8599.034370876814,,,0.0,1392-09-30
1531,2013-12-22,55,1,39,0,169772,100000,269772,0,1457193782,867343845,2324537627,0,8583.23976863087,8616.674921785805,8673.43845,,-100000.0,1392-10-01
1530,2013-12-24,157,2,69,2,920808,88623,413308,596123,8039753446,785817962,3648704052,5176867356,8731.194175115768,8828.050877311834,8866.975412703248,8684.226839091933,507500.0,1392-10-03
1529,2013-12-25,138,1,167,1,1039053,40000,1067653,11400,9374726100,361172237,9635573697,100324640,9022.375278258183,9025.005031597344,9029.305925,8800.40701754386,-28600.0,1392-10-04
1528,2013-12-28,129,0,111,1,954001,0,874001,80000,9025149822,0,8267229822,757920000,9460.314844533706,9459.062200157665,,9474.0,80000.0,1392-10-07
1527,2013-12-29,192,1,120,1,697764,15461,693225,20000,6502347374,138958007,6456883621,184421760,9318.834697691484,9314.268269320928,8987.646788694134,9221.088,4539.0,1392-10-08
1526,2013-12-30,101,0,75,1,487548,0,387548,100000,4389863673,0,3487148137,902715536,9003.962016047652,8997.977378286045,,9027.15536,100000.0,1392-10-09
1525,2014-01-01,74,1,75,0,394013,10000,404013,0,3507192398,88110000,3595302398,0,8901.209853481992,8898.977008165579,8811.0,,-10000.0,1392-10-11
1524,2014-01-04,10,0,47,1,117522,0,77522,40000,1098008046,0,724288046,373720000,9343.0,9343.0,,9343.0,40000.0,1392-10-14
1523,2014-01-05,89,0,134,2,1048453,0,670107,378346,10268750700,0,6557176440,3711574260,9794.192681980025,9785.26778559245,,9810.0,378346.0,1392-10-15
1522,2014-01-06,124,0,166,0,910574,0,910574,0,9062359618,0,9062359618,0,9952.359300836615,9952.359300836615,,,0.0,1392-10-16
1521,2014-01-07,65,0,115,0,320916,0,320916,0,3272318131,0,3272318131,0,10196.805802764586,10196.805802764586,,,0.0,1392-10-17
1520,2014-01-08,59,1,105,2,300212,100000,344962,55250,3068338933,1042565946,3538348297,572556582,10220.573904440862,10257.211800140303,10425.65946,10363.01505882353,-44750.0,1392-10-18
1519,2014-01-11,102,1,129,2,748330,100000,645388,202942,8055064206,1078259477,6945732003,2187591680,10764.053567276467,10762.102801725474,10782.59477,10779.393521301652,102942.0,1392-10-21
1518,2014-01-12,117,1,124,1,939111,60000,997611,1500,9966964557,613680000,10564744557,15900000,10613.191153122474,10590.044172528167,10228.0,10600.0,-58500.0,1392-10-22
1517,2014-01-13,144,2,87,1,894407,70000,934407,30000,9846000976,774910000,10290149776,330761200,11008.412250798574,11012.492175251256,11070.142857142857,11025.373333333331,-40000.0,1392-10-23
1516,2014-01-14,66,2,63,0,343265,50000,393265,0,3616087593,523250000,4139337593,0,10534.390610752624,10525.568237702311,10465.0,,-50000.0,1392-10-24
1515,2014-01-15,38,1,28,0,129196,10000,139196,0,1292025294,100015000,1392040294,0,10000.50538716369,10000.576841288545,10001.5,,-10000.0,1392-10-25
1514,2014-01-18,25,3,46,0,167046,160000,327046,0,1587104046,1520160000,3107264046,0,9501.0,9501.0,9501.0,,-160000.0,1392-10-28
1513,2014-01-20,32,1,14,0,199481,11000,210481,0,1812762462,99849000,1912611462,0,9087.39409768349,9086.860391199203,9077.181818181818,,-11000.0,1392-10-30
1512,2014-01-21,69,2,57,0,212488,6300,218788,0,1896302285,56251500,1952553785,0,8924.279418131848,8924.409862515311,8928.809523809523,,-6300.0,1392-11-01
1511,2014-01-22,54,2,38,1,137894,327000,164894,300000,1172421242,2773493000,1401614242,2544300000,8502.336881952804,8500.09243514015,8481.62996941896,8481.0,-27000.0,1392-11-02
1510,2014-01-25,17,1,14,0,26311,15000,41311,0,221390298,129950000,351340298,0,8414.362738018319,8504.763815932802,8663.333333333334,,-15000.0,1392-11-05
1509,2014-01-26,65,2,45,0,231522,20000,251522,0,1882137786,162050000,2044187786,0,8129.41226319745,8127.272310175651,8102.5,,-20000.0,1392-11-06
1508,2014-01-27,68,1,45,0,305096,15000,320096,0,2357942119,120726680,2478668799,0,7728.525182237722,7743.516941792463,8048.445333333333,,-15000.0,1392-11-07
1507,2014-01-28,57,2,28,0,328945,45000,373945,0,2673858274,364385000,3038243274,0,8128.587678791287,8124.839947051037,8097.444444444444,,-45000.0,1392-11-08
1506,2014-01-29,29,1,30,0,116459,12000,128459,0,992004145,101220000,1093224145,0,8518.05480898857,8510.296242380837,8435.0,,-12000.0,1392-11-09
1505,2014-02-01,1,0,7,0,5345,0,5345,0,47757575,0,47757575,0,8935.0,8935.0,,,0.0,1392-11-12
1504,2014-02-02,168,0,172,2,1115394,0,1005394,110000,10378982771,0,9350880238,1028102533,9305.216605970623,9300.71219641255,,9346.386663636364,110000.0,1392-11-13
1503,2014-02-03,103,0,111,1,1512891,0,1462891,50000,14692984143,0,14227384143,465600000,9711.85904536414,9725.525786268425,,9312.0,50000.0,1392-11-14
1502,2014-02-04,165,0,59,0,643680,0,643680,0,6086648904,0,6086648904,0,9456.016815809098,9456.016815809098,,,0.0,1392-11-15
1501,2014-02-05,38,0,19,0,83250,0,83250,0,749342540,0,749342540,0,9001.11159159159,9001.11159159159,,,0.0,1392-11-16
1500,2014-02-08,9,0,1,0,8942,0,8942,0,76463042,0,76463042,0,8551.0,8551.0,,,0.0,1392-11-19
1499,2014-02-09,140,1,66,1,500371,10000,499071,11300,4206846428,86220000,4194478897,98587531,8407.454524742641,8404.573491547295,8622.0,8724.560265486725,1300.0,1392-11-20
1498,2014-02-10,79,1,63,0,442779,10000,452779,0,3565769521,81600000,3647369521,0,8053.158620892138,8055.51830142299,8160.0,,-10000.0,1392-11-21
1497,2014-02-12,68,0,49,0,343768,0,343768,0,2631924416,0,2631924416,0,7656.106490423774,7656.106490423774,,,0.0,1392-11-23
1496,2014-02-15,48,0,57,0,245607,0,245607,0,1918618476,0,1918618476,0,7811.741831462458,7811.741831462458,,,0.0,1392-11-26
1495,2014-02-16,28,0,37,0,216391,0,216391,0,1768355991,0,1768355991,0,8172.040385228591,8172.040385228591,,,0.0,1392-11-27
1494,2014-02-17,90,0,59,1,490909,0,469282,21627,4204832669,0,4019597414,185235255,8565.401467481754,8565.41996922959,,8565.0,21627.0,1392-11-28
1493,2014-02-18,72,0,55,1,303091,0,283091,20000,2521149208,0,2352008108,169141100,8318.12626570898,8308.311136701626,,8457.055,20000.0,1392-11-29
1492,2014-02-19,81,0,41,1,393521,0,343521,50000,3359455097,0,2929107997,430347100,8536.914413716167,8526.72179284527,,8606.942,50000.0,1392-11-30
1491,2014-02-22,151,0,71,2,953033,0,791206,161827,8037095938,0,6666377620,1370718318,8433.176960294135,8425.590326665875,,8470.269596544458,161827.0,1392-12-03
1490,2014-02-23,199,0,76,0,1009089,0,1009089,0,8124504043,0,8124504043,0,8051.3255451204,8051.3255451204,,,0.0,1392-12-04
1489,2014-03-12,119,1,117,1,709455,10000,638104,81351,4233972179,78000000,3824435636,487536543,5967.922107815154,5993.436236099445,7800.0,5993.0,71351.0,1392-12-21
1488,2014-03-15,18,1,43,1,50936,140789,106530,85195,315019116,885806956,664779132,536046940,6184.606486571383,6240.299746550268,6291.734126955941,6292.0,-55594.0,1392-12-24
1487,2014-03-16,21,1,27,0,98170,62000,160170,0,645501734,407436220,1052937954,0,6575.346175002546,6573.877467690579,6571.551935483871,,-62000.0,1392-12-25
1486,2014-03-17,2,0,10,0,8296,0,8296,0,57258992,0,57258992,0,6902.0,6902.0,,,0.0,1392-12-26
1485,2014-03-18,115,1,104,0,461286,200000,661286,0,3296447697,1444356656,4740804353,0,7146.212321639937,7169.068077957192,7221.78328,,-200000.0,1392-12-27
1484,2014-03-19,40,1,101,0,122102,295964,418066,0,903463907,2220042749,3123506656,0,7399.255597778906,7471.324278941603,7501.056712978606,,-295964.0,1392-12-28
1483,2014-03-25,54,0,47,0,192128,0,192128,0,1506917106,0,1506917106,0,7843.297728597601,7843.297728597601,,,0.0,1393-01-05
1482,2014-03-26,60,0,54,0,210362,0,210362,0,1608075604,0,1608075604,0,7644.325515064508,7644.325515064508,,,0.0,1393-01-06
1481,2014-03-29,43,1,32,0,150887,105062,255949,0,1097657370,762960244,1860617614,0,7274.698085322128,7269.4857725562515,7262.0,,-105062.0,1393-01-09
1480,2014-03-30,23,0,39,0,140915,0,140915,0,1050886101,0,1050886101,0,7457.588624348011,7457.588624348011,,,0.0,1393-01-10
1479,2014-03-31,28,1,21,0,45503,12400,57903,0,336887731,90489600,427377331,0,7403.637804100828,7380.918622523876,7297.548387096775,,-12400.0,1393-01-11
1478,2014-04-05,60,0,29,0,151722,0,151722,0,1073574370,0,1073574370,0,7075.930781297373,7075.930781297373,,,0.0,1393-01-16
1477,2014-04-06,56,1,108,0,350981,628000,978981,0,2442653677,4584138455,7026792132,0,6959.504010188586,7177.659353960904,7299.583527070064,,-628000.0,1393-01-17
1476,2014-04-07,78,1,21,0,299495,10000,309495,0,2066485715,69000000,2135485715,0,6899.900549257917,6899.903762580979,6900.0,,-10000.0,1393-01-18
1475,2014-04-08,32,0,52,0,120709,0,120709,0,852137248,0,852137248,0,7059.434242682816,7059.434242682816,,,0.0,1393-01-19
1474,2014-04-09,97,0,16,0,294309,0,294309,0,1986532881,0,1986532881,0,6749.820362272306,6749.820362272306,,,0.0,1393-01-20
1473,2014-04-12,50,0,38,0,211499,0,211499,0,1379424805,0,1379424805,0,6522.133934439406,6522.133934439406,,,0.0,1393-01-23
1472,2014-04-13,107,1,60,0,429394,485994,915388,0,2673273418,3015370288,5688643706,0,6225.688803290218,6214.461742998597,6204.542212455298,,-485994.0,1393-01-24
1471,2014-04-14,51,0,57,0,261250,0,261250,0,1572042152,0,1572042152,0,6017.386227751196,6017.386227751196,,,0.0,1393-01-25
1470,2014-04-15,76,0,68,0,847558,0,847558,0,5340070231,0,5340070231,0,6300.536637020711,6300.536637020711,,,0.0,1393-01-26
1469,2014-04-16,41,0,52,0,329131,0,329131,0,2176557881,0,2176557881,0,6613.044292394214,6613.044292394214,,,0.0,1393-01-27
1468,2014-04-19,60,0,38,0,210933,0,210933,0,1366677557,0,1366677557,0,6479.202196906127,6479.202196906127,,,0.0,1393-01-30
